CATEGORYID,USESTATUS_LAST_ID,P_MANUFACTURERID,DATEMANUFACTURE,NATIONALFACT,OWNER,LOAI_TBI,KIEU_LBS,TTKN,CTSC,KIEU_DHQ,MT_CD,UDM,IDM,DBDATSCN,KCRTT,SCKTTDC,KNGSDK,DB_DA_XUNG,I_CATNM_DM,VLBS,KIEU_DK
0022D00_LBS,USING,HSX.00180,1999,TB040.00117,TB0632,TBI_TT_LBS_LOAI.15,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00375,2008,TB040.00141,TB0632,TBI_TT_LBS_LOAI.5,PB-501424,PB-501427,EVN.KO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,256,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2016,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,400,PE-2168,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00046,2001,TB040.00016,TB0632,TBI_TT_LBS_LOAI.4,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,1000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00046,2003,TB040.00016,TB0632,TBI_TT_LBS_LOAI.4,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,1000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00180,2008,TB040.00141,TB0632,TBI_TT_LBS_LOAI.20,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,10000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00375,2004,TB040.00141,TB0632,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,35,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00217,2000,TB040.00001,TB0631,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,1,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00290,2017,TB040.00001,TB0632,TBI_TT_LBS_LOAI.20,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,5000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00307,2008,TB040.00001,TB0632,TBI_TT_LBS_LOAI.22,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,NOTUSE,HSX.00307,2008,TB040.00001,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,5000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2015,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500047,400,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00192,2008,TB040.00001,TB0632,TBI_TT_LBS_LOAI.22,PB-501424,PB-501427,EVN.KO,PE-2164,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,7,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,RETIRE,HSX.00302,2006,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,200,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00046,2001,TB040.00016,TB0632,TBI_TT_LBS_LOAI.4,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00035,2017,TB040.00012,TB0632,TBI_TT_LBS_LOAI.13,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50kV,PB-500049,5000,PE-2169,125,TBI_TT_KNCDNM.00028,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00375,2006,TB040.00141,TB0631,TBI_TT_LBS_LOAI.5,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,1000,PE-2168,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00035,2014,TB040.00076,TB0631,TBI_TT_LBS_LOAI.13,PB-501424,PB-501427,EVN.KO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,5000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00051,2016,TB040.00141,TB0632,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,420,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00307,2009,TB040.00023,TB0632,TBI_TT_LBS_LOAI.22,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,HH,HSX.00375,2004,TB040.00141,TB0632,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10000,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00375,2005,TB040.00141,TB0632,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,10000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00307,2009,TB040.00001,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,1000,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00180,2001,TB040.00012,TB0632,TBI_TT_LBS_LOAI.7,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,2000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00375,2009,TB040.00141,TB0632,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00375,2005,TB040.00141,TB0632,TBI_TT_LBS_LOAI.5,PB-501424,PB-501427,EVN.KO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,200,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00307,2013,TB040.00021,TB0632,TBI_TT_LBS_LOAI.22,PB-501424,PB-501427,EVN.KO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,10000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00302,2015,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2000,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.2,PB-501424,PB-501427,EVN.KO,PE-2164,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,10000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00005
0022D00_LBS,USING,HSX.00302,2011,TB040.00012,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,5000,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2016,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,35,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00302,2015,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,400,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2014,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,10000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2016,TB040.00141,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501426,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10000,PE-2168,125,TBI_TT_KNCDNM.00012,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00290,2017,TB040.00001,TB0632,TBI_TT_LBS_LOAI.20,PB-501424,PB-501427,EVN.KO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,2000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,RETIRE,HSX.00375,2004,TB040.00141,TB0632,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,45,PB-500049,10000,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,TVH,HSX.00035,2002,TB040.00012,TB0632,TBI_TT_LBS_LOAI.12,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10000,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2018,TB040.00141,TB0632,TBI_TT_LBS_LOAI.12,PB-501425,PB-501426,EVN.CO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,50,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2014,TB040.00012,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,50,PE-2169,125,TBI_TT_KNCDNM.00046,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2010,TB040.00141,TB0631,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,10,PE-2168,125,TBI_TT_KNCDNM.00035,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2010,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,10,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00035,1995,TB040.00141,TB0632,TBI_TT_LBS_LOAI.13,PB-501424,PB-501426,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,2,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00180,2010,TB040.00012,TB0631,TBI_TT_LBS_LOAI.10,PB-501424,PB-501427,EVN.KO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,80,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00180,2010,TB040.00012,TB0632,TBI_TT_LBS_LOAI.13,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,PB-100151,2023,TB040.00001,TB0632,PB-501789,PB-501424,PB-501427,EVN.CO,PE-2164,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,10000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,RETIRE,HSX.00180,2004,TB040.00134,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,10000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2014,TB040.00141,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00046,2003,TB040.00016,TB0632,TBI_TT_LBS_LOAI.4,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,1000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00375,2011,TB040.00141,TB0632,TBI_TT_LBS_LOAI.23,PB-501424,PB-501427,EVN.KO,PE-2164,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,50,PE-2169,125,TBI_TT_KNCDNM.00036,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00290,2016,TB040.00001,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,1,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00192,2014,TB040.00001,TB0632,TBI_TT_LBS_LOAI.19,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500047,10000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00035,1997,TB040.00076,TB0632,TBI_TT_LBS_LOAI.13,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2000,PE-2169,125,TBI_TT_KNCDNM.00027,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00035,2002,TB040.00021,TB0631,TBI_TT_LBS_LOAI.10,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,5000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2007,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,1000,PE-2169,125,TBI_TT_KNCDNM.00035,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00180,2002,TB040.00012,TB0632,TBI_TT_LBS_LOAI.15,PB-501424,PB-501427,EVN.KO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,200,PE-2169,125,TBI_TT_KNCDNM.00027,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,RETIRE,HSX.00375,2006,TB040.00141,TB0632,TBI_TT_LBS_LOAI.23,PB-501424,PB-501427,EVN.KO,PE-2164,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,50,PE-2169,125,TBI_TT_KNCDNM.00036,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00290,2021,TB040.00001,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.CO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,10000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,PB-100088,2020,TB040.00001,TB0632,TBI_TT_LBS_LOAI.20,PB-501424,PB-501427,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.8,PB-500012,50,PB-500049,50,PE-2168,150,TBI_TT_KNCDNM.00027,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00375,2009,TB040.00012,TB0631,TBI_TT_LBS_LOAI.22,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,50,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00005
0022D00_LBS,USING,HSX.00290,2022,TB040.00141,TB0632,TBI_TT_LBS_LOAI.21,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,10000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00180,2011,TB040.00012,TB0631,TBI_TT_LBS_LOAI.6,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,10000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2014,TB040.00141,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501427,EVN.KO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00375,2004,TB040.00141,TB0632,TBI_TT_LBS_LOAI.5,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,1,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2014,TB040.00141,TB0632,TBI_TT_LBS_LOAI.23,PB-501424,PB-501427,EVN.KO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500047,10000,PE-2168,125,TBI_TT_KNCDNM.00027,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00299,2015,TB040.00016,TB0632,TBI_TT_LBS_LOAI.5,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00375,2016,TB040.00141,TB0632,NULL,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,NULL,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00375,2001,TB040.00141,TB0632,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,5000,PE-2169,50,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00375,2004,TB040.00141,TB0631,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500047,0,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2014,TB040.00141,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501427,EVN.KO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,RETIRE,HSX.00375,2006,TB040.00141,TB0632,TBI_TT_LBS_LOAI.6,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,10000,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00299,2010,TB040.00016,TB0632,TBI_TT_LBS_LOAI.5,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00223,2020,TB040.00001,TB0632,TBI_TT_LBS_LOAI.11,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,5000,PE-2168,150,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00180,2014,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,1000,PE-2169,125,TBI_TT_KNCDNM.00046,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00375,2017,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501426,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,1000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00307,2009,TB040.00001,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2000,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2011,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,30000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00361,2012,TB040.00023,TB0631,TBI_TT_LBS_LOAI.23,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,10000,PE-2169,125,TBI_TT_KNCDNM.00002,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00180,1998,TB040.00012,TB0632,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,46,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00051,2016,TB040.00141,TB0632,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,10000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00375,2009,TB040.00141,TB0631,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10000,PE-2169,150,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2011,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,10000,PE-2169,125,TBI_TT_KNCDNM.00027,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2014,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2000,PE-2168,125,TBI_TT_KNCDNM.00046,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2015,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,5000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
