CATEGORYID,USESTATUS_LAST_ID,P_MANUFACTURERID,DATEMANUFACTURE,NATIONALFACT,OWNER,KIEU_TU,CAP_CX,UDM,P_DM,PHA,TYSO_BIEN,LOAI,C_DM,CDDRNN,KIEU_LD
0110D00_TU,USING,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_086,PB-500278,EVN.PHA_B,PB-500878,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_086,PB-500278,EVN.PHA_A,PB-500878,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_086,PB-500278,EVN.PHA_B,PB-500174,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_086,PB-500278,EVN.PHA_C,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00628,2023,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_284,PB-500278,EVN.PHA_B,PB-500878,TBI_CT_TU_LOAI.34,11550,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_312,PB-500278,EVN.PHA_A,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.17,9600,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_312,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.17,9600,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_312,PB-500278,EVN.PHA_C,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.17,9600,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_312,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.17,9600,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00447,2024,TB040.00017,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_119,PB-100130,EVN.PHA_A,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.17,8800,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00447,2024,TB040.00017,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_119,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.17,8800,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00447,2024,TB040.00017,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_119,PB-100130,EVN.PHA_C,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.17,8800,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_086,PB-500278,EVN.PHA_B,PB-500878,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_003,PB-500172,EVN.PHA_A,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,2,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_02
0110D00_TU,RETIRE,HSX.00628,2005,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_003,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.3,2,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_02
0110D00_TU,RETIRE,HSX.00628,2005,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_003,PB-100130,EVN.PHA_C,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.3,2,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_02
0110D00_TU,USING,HSX.00505,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_003,PB-500172,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,2,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_02
0110D00_TU,USING,HSX.00505,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_003,PB-500172,EVN.PHA_C,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,2,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_02
0110D00_TU,USING,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100129,EVN.PHA_A,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100129,EVN.PHA_C,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00092,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00001,PB-501596,LOAI_TI_348,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.16,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_189,PB-500278,EVN.PHA_A,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_189,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_189,PB-500278,EVN.PHA_C,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_107,PB-100129,EVN.PHA_C,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.16,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_224,PB-100129,EVN.PHA_C,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.29,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00555,2007,TB040.00068,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_091,PB-100129,EVN.PHA_C,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.13,2000,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00051,1997,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-100130,EVN.PHA_A,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.10,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2020,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_284,PB-500278,EVN.PHA_B,PB-500878,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_086,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2018,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.9,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_02
0110D00_TU,USING,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.9,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_02
0110D00_TU,USING,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_286,PB-500278,EVN.PHA_A,PB-500878,TBI_CT_TU_LOAI.34,6600,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_286,PB-500278,EVN.PHA_B,PB-500878,TBI_CT_TU_LOAI.34,6600,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_286,PB-500278,EVN.PHA_C,PB-500878,TBI_CT_TU_LOAI.34,6600,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_284,PB-500278,EVN.PHA_B,PB-500878,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_284,PB-500278,EVN.PHA_B,PB-500878,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00046,2024,TB040.00016,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-100129,EVN.PHA_A,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.10,123,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,RETIRE,HSX.00569,2005,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_224,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.29,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.9,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_02
0110D00_TU,RETIRE,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.9,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_02
0110D00_TU,USING,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.9,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_02
0110D00_TU,USING,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.9,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_02
0110D00_TU,USING,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.9,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_02
0110D00_TU,USING,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_084,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.9,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_02
0110D00_TU,USING,HSX.00491,2007,TB040.00051,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_189,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.27,7000,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00491,2007,TB040.00051,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_189,PB-100129,EVN.PHA_C,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.27,7000,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,RETIRE,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_286,PB-500278,EVN.PHA_A,PB-500878,TBI_CT_TU_LOAI.34,6600,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,RETIRE,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_286,PB-500278,EVN.PHA_B,PB-500878,TBI_CT_TU_LOAI.34,6600,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,RETIRE,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_286,PB-500278,EVN.PHA_C,PB-500878,TBI_CT_TU_LOAI.34,6600,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2017,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-100130,EVN.PHA_A,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.9,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_02
0110D00_TU,USING,HSX.00505,2017,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.9,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_02
0110D00_TU,USING,HSX.00505,2017,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-100130,EVN.PHA_C,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.9,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_02
0110D00_TU,RETIRE,HSX.00035,2015,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.48,9600,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,TVH,HSX.00035,2024,TB040.00006,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.48,125,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00035,2024,TB040.00006,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.48,125,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_189,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.9,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00311,2016,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100130,EVN.PHA_A,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.34,1,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-500278,EVN.PHA_A,TBI_CT_TU_TSB.00006,PB-501595,1,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00006,PB-501595,1,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-500278,EVN.PHA_C,TBI_CT_TU_TSB.00006,PB-501595,1,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00035,2024,TB040.00023,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.48,1,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00035,2024,TB040.00023,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100129,EVN.PHA_A,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.48,1,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00035,2024,TB040.00023,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.48,1,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00035,2024,TB040.00023,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100129,EVN.PHA_C,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.48,1,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2024,TB040.00023,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2024,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-500278,EVN.PHA_C,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00006,PB-501595,1,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_086,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00006,PB-501595,1,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00007,PB-501595,1,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00035,2000,TB040.00006,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.48,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_348,PB-500278,EVN.PHA_A,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_090,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2023,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_090,PB-500278,EVN.PHA_C,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,RETIRE,HSX.00311,2017,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.10,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_221,PB-100132,EVN.PHA_A,PB-500878,TBI_CT_TU_LOAI.28,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_03
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_221,PB-100132,EVN.PHA_B,PB-500878,TBI_CT_TU_LOAI.28,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_03
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_221,PB-100132,EVN.PHA_C,PB-500878,TBI_CT_TU_LOAI.28,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_03
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_221,PB-100132,EVN.PHA_A,PB-500878,TBI_CT_TU_LOAI.28,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_03
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_221,PB-100132,EVN.PHA_C,PB-500878,TBI_CT_TU_LOAI.28,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_03
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_221,PB-100132,EVN.PHA_B,PB-500878,TBI_CT_TU_LOAI.28,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_03
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_002,PB-100129,EVN.PHA_C,TBI_CT_TU_TSB.00006,PB-501595,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_03
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_002,PB-500278,EVN.PHA_A,TBI_CT_TU_TSB.00006,PB-501595,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_03
0110D00_TU,USING,HSX.00447,2024,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-501596,LOAI_TI_002,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00007,PB-501595,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_03
0110D00_TU,USING,HSX.00569,2023,TB040.00017,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_224,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.29,8800,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00569,2024,TB040.00017,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_224,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.29,8800,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
